Est. #,Project Name,Project Description,Street Address,City,State,Local,SQ. FT.,Project Type,Bid Type,Design Type,Estimator,DEPT,Div.,Bid Date, Base Bid , Cost SF ,Alt. #1,Alt #2,Alt. #3,Alt #4,Alt. #5,Alt #6,Overhead,Profit,MU $ Bid,Bid Status,Probability,Projection,Start Date,Comp. Date,Award Date,Job #,Contract $,MU $ Contract,GC Awarded,GC Awarded Est./PM.,GC #1,GC #1 Est./PM.,GC #2,GC #2 Est./PM.,GC #3,GC #3 Est./PM.,GC #4,GC #4 Est./PM.,GC #5,GC #5 Est./PM.,EC #1, EC #1 $ ,EC #2, EC #2 $ ,EC #3, EC #3 $ ,EC #4, EC #4 $ ,EC #5, EC #5 $ ,EC #6, EC #6 $ ,Bid Results Comments
16-245,HHI Tesla car chargers ,Add power to feed (4) car chargers ,16200 Sand Canyon Ave,Irvine,CA, 441 OC ,,, Select Bid List , Design/ Assist , Bill  ,,,,,,,,,,,,,,,Bidding,, $- ,,,,,,,,,Nelson + Morris,A Lambardo,,,,,,,,,,,,,,,,,,,,,
16-246,Greenlaw Von Karman Lobby remodel,New power for lobby remodel,18201 Von Karman ,Irvine,CA, 441 OC ,,, Select Bid List , Engineered , Doyle , S.P. , CA ,5/18/2016," $4,000 ",,,,,,,,,,,Lost,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-247,Bbraun Boiler house transmitter,Power to boiler house transmitter,2525 Mcgaw,Irvine,CA, 441 OC ,,, Select Bid List , Design/Build , Doyle , S.P. , CA ,5/11/2016," $1,718 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,,,Bbraun,Tony Tran,,,,,,,,,,,,,,,,,,,,,
16-248,AC rooftop removal and replacement,(4) roof top units disconnect/reconnect,1400 S. Douglas,Anaheim,CA, 441 OC ,,, Select Bid List , Design/Build , Doyle , S.P. , CA ,5/16/2016," $78,800 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,Conam Building,Ryan Hill,,,,,,,,,,,,,,,,,,,,,
16-249,SpaceX HT21 Pressure Test Cell Phase 1,Tenant Improvement,3901 Jack Northrop Ave,Hawthorne,CA, 11 LA ,, TI , Competitive , Engineered , Frank , Est. , CA ,5/13/2016," $44,175 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-250,SpaceX Cerise - 1st Floor Renovation,Tenant Improvement,12524 Cerise Ave,Hawthorne,CA, 11 LA ,, TI , Competitive , Design/Build , Frank , Est. , CA ,5/13/2026," $153,906 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-251,Atrium 19100 & 19200 Von Karman,Exterior lighting renovation,19100 Von Karman,Irvine,CA, 441 OC ," 264,000 ", Parking Structure , Budget , Design/Build , Frank , Est. , CA ,5/13/2016," $381,960 ", $- ," $768,952 ",,,,,,,,,Prospect,0%, $- ,,,,,,,,,Snyder Langston,Larry Witten,,,,,,,,,,,,,,,,,,,,,
16-252,Epson Carson add (12) cust furn high bay fixture,Hang 12 cf high bay fixtures,1650 Glenn Curtiss,Carson,CA, 441 OC ,,, Select Bid List , Design/Build , Doyle , S.P. , CA ,5/13/2016," $3,616 "," $1,450 ",,,,,,,,,,Awarded,100%, $- ,,,,,,,Epson ,Nia Smith,Epson ,Nia Smith,,,,,,,,,,,,,,,,,,,,,
16-253,Epson Carson New compactor circuit,New compactor circuit,1650 Glenn Curtiss,Carson,CA, 441 OC ,,, Select Bid List , Design/Build , Doyle , S.P. , CA ,5/13/2016," $5,676 "," $1,450 ",,,,,,,,,,Awarded,100%, $- ,,,,,,,Epson ,Nia Smith,Epson ,Nia Smith,,,,,,,,,,,,,,,,,,,,,
16-254,Providence Breeze AACC Parking Structure,Parking Structure,,Torrance,CA, 11 LA ,, Parking Structure , Select Bid List , Design/Build , Frank , Est. , CA ,5/17/2016," $383,289 ",," $15,955 "," $23,500 ",,,,,,,,Awarded,5%, $- ,,,,,,,,,Snyder Langston,Peter Jeong,,,,,,,,,,,,,,,,,,,,,
16-255,Telpacific Inverter power to rack rr0110.002,New circuits to rack rr0110.002,72 Corporate Park,Irvine,CA, 441 OC ,,, Select Bid List , Design/Build , Doyle , S.P. , CA ,5/13/2016," $5,124 ",,,,,,,,,,,Pending,20%," $1,025 ",,,,,,,,,Telepacfic,Pat Johnson,,,,,,,,,,,,,,,,,,,,,
16-256,Westside new circuit for added window AC in server room,New outlet in server room for ac,1111 E. Howell,Anaheim,CA, 441 OC ,,, Select Bid List , Design/Build , Doyle , S.P. , CA ,5/13/2016," $3,100 "," $1,460 ",,,,,,,,,,Pending,20%, $620 ,,,,,,,,,USA BP,Brandon Bunch,,,,,,,,,,,,,,,,,,,,,
16-257,Vista Del Lago Office TI budget,Budget for TI work,27742 Vista Del Lago,Mission Viejo,CA, 441 OC ,,, Budget , Design/Build , Doyle , S.P. , CA ,5/13/2016," $60,000 ",,,,,,,,,,,Pending,1%, $600 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-258,Pimco 4th floor locker room outlet circuits,Recircuit outlets in 4th floor locker room,650 Newport Center,Newport Beach,CA, 441 OC ,,, Select Bid List , Design/Build , Doyle , S.P. , CA ,5/15/2016," $3,500 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,,,Westside Building,Joe Zaccari,,,,,,,,,,,,,,,,,,,,,
16-259,Marina Health Care Hot water system,New Hot Water system,,Culver City,CA, 441 OC ,,, Select Bid List , Engineered , Doyle , S.P. , CA ,5/20/2016," $9,953 ",,,,,,,,,,,Pending,85%," $8,460 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-260,Escondido DaVita TI,Medical Offices TI,1951 Cirtacado Pkwy.,Escondido,CA,," 13,898 ", TI , Select Bid List , Engineered , Steve  , Est. , CA ,5/19/2016," $202,552 ",,,,,,,,,,,Lost,0%, $- ,,,,,,,,,Nelson + Morris,J Nelson,,,,,,,,,,,,,,,,,,,,,
16-261,St Laruente South Coast Meg feeders,3rd party meg feeders,,Costa Mesa,CA, 441 OC ,,, Select Bid List , Design/Build , Doyle , S.P. , CA ,5/16/2016, $240 ,,,,,,,,,,,Awarded,100%, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-262,Disconnect equipment for DTC,Disconnect equipement IC Irvine,,Irvine,CA, 441 OC ,,, Select Bid List , Design/Build , Doyle , S.P. , CA ,5/18/2016," $5,000 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-263,3 load studies for 7 days for generator capacity,3 load studies,12900 Park Plaza Dr,Cerritos,CA, 441 OC ,,, Select Bid List , Design/Build , Doyle , S.P. , CA ,5/20/2016," $2,900 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-264,Entranda II - Shell & Core,New Construction ,,Valencia,CA, 11 LA ," 100,000 ", Shell , Select Bid List , Design/Build , Frank , Est. , CA ,5/27/2016, $- ,,,,,,,,,,,Not Bid,0%, $- ,,,,,,,,,Snyder Langston,Keith Urban,,,,,,,,,,,,,,,,,,,,,
16-265,SpaceX -  Avionics Test Lab Upgrade,Update Test lab area,1 Rocket Road,Hathorne,CA, 11 LA ,, Specialty , Select Bid List , Engineered , Steve  , Est. , CA ,6/3/2016," $364,265 ",,,,,,,,,,,Lost,0%, $- ,,,,,,,,,SpaceX,Elizabethe M,,,,,,,,,,,,,,,,,,,,,
16-266,Hoag Dr. Marinescu,Tenant Improvement,Bldg B Level 2,Irvine,CA, 441 OC ,,, Select Bid List , Engineered , Brian , Est. , CA ,5/31/2016,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-267,Epson Carson Sign Power,New circuit and time clock to sign,1650 Glenn Curtiss,Carson,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,5/25/2016," $3,680 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,Epson,Stephanie Ross,Epson,Stephanie Ross,,,,,,,,,,,,,,,,,,,,,
16-268,HHNB Med Vac Replacement,Replace Medical Vacuum Equipment,One Hoag Drive,Newport Beach,CA, 441 OC ,, Hospital , Select Bid List , Design/Build , Bill  , P.M. , CA ,5/25/2016,,,,,,,,,,,,Bidding,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-269,Blizzard Courtyard Design,Outdoor Courtyard,16215 Alton Parkway,Irvine,CA, 441 OC ,, Site , Select Bid List , Design/Build , Frank , Est. , CA ,5/26/2016," $15,728 ",,,,,,,,,,,Bidding,30%, $- ,,,,,,,,,HBC,Tom Listerud,,,,,,,,,,,,,,,,,,,,,
16-270,SCE GO3-IT Relocation,Tenant Improvement,2131 Walnut Grove Ave,Rosemead,CA, 11 LA ," 59,729 ", TI , Select Bid List , Engineered , Brian , Est. , CA ,6/14/2016,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-271,Blizzard Specialty Drink Opition ,Tenant Improvement,,Irvine,CA, 441 OC ,, TI , Budget , Design/Build , Frank , Est. , CA ,5/26/2016," $18,531 ", $- ," $4,990 ",,,,,,,,,Bidding,30%, $- ,,,,,,,,,HBC,Tom Listerud,,,,,,,,,,,,,,,,,,,,,
16-272,Blizzard B1 Finishes,Tenant Improvement,16215 Alton Parkway,Irvine,CA, 441 OC ,, TI , Budget , Design/Build , Frank , Est. , CA ,5/31/2016, $- ,,,,,,,,,,,Bidding,30%, $- ,,,,,,,,,HBC,Tom Listerud,,,,,,,,,,,,,,,,,,,,,
16-273,Blizzard B3 Café (Demo Set),Tenant Improvement,16215 Alton Parkway,Irvine,CA, 441 OC ,, TI , Budget , Design/Build , Frank , Est. , CA ,6/6/2016, $- ,,,,,,,,,,,Bidding,30%, $- ,,,,,,,,,HBC,Tom Listerud,,,,,,,,,,,,,,,,,,,,,
16-274,Rose Trellis hang new chandelier,Hang new Chandelier,28 Rose Trellis,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,5/26/2016, $800 ,,,,,,,,,,,Lost,0%, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-275,AT&T Cerritos relocate outlets in phone room,Relocate outlets in phone room,12900 Park Plaza Dr,Cerritos,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,5/27/2016, $600 ,,,,,,,,,,,Pending,75%, $450 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-276,Anton Aesthetics new outlet,New L6-20 Outlet,361 Hospital Rd #427,Newport Beach,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,5/31/2016," $1,200 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-277,Homeboy Ind. Parking lot lighting,Parking Lot Lighitng,130 West Bruno St.,Los Angeles,CA, 11 LA ,, Site , Select Bid List , Design/Build , Doyle , S.P. , CA ,, $- ,,,,,,,,,,,Not Bid,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-278,HHI CCU Airborne Infection Isolation Room,OSHPD Tenant Improvement,16200 Sand Canyon,Irvine,CA, 441 OC ,, Hospital , Select Bid List , Engineered , Frank , Est. , CA ,6/1/2016," $11,646 ",,,,,,,,,,,Pending,75%," $8,735 ",,,,,,,,,Hoag,Bill Quiram,,,,,,,,,,,,,,,,,,,,,
16-279,TWC exterior lighting upgrade,Add outside lighting,575 E. san Bernadino,Covina,CA, 441 OC ,, Site , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/1/2016," $4,697 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,Time Warner,CeCe Valles,,,,,,,,,,,,,,,,,,,,,
16-280,TWC Asssit engineer with as built drawings,Assist with as built drawings,1260 S. Dupont,Ontario,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/2/2016," $8,900 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,Time Warner,Rosa Hill,Time Warner,Rosa Hill,,,,,,,,,,,,,,,,,,,,,
16-281,Thales warehouse workstation renovation,Move drops for workstaiton relo,51 Discovery,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/2/2016," $8,300 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-282,hoag Irvine MOB R/F room Electrical,Convert RF room from GE to Siemens,16305 Sand Canyon - Bldg B,Irvine,CA, 441 OC ,, Hospital , Select Bid List , Engineered , Bill  , P.M. , CA ,6/3/2016,,,,,,,,,,,,,, $- ,,,,,,,,,HB&A,Brian Pawili,,,,,,,,,,,,,,,,,,,,,
16-283,John Lin Car charger outlet and meter,Add meter and car charger outlet,93 Ardmore,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/6/2016, $780 ,,,,,,,,,,,Lost,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-284,Blizzard B5 QA- Gnomes,Tenant Improvement,16241 Laguna Canyon Rd.,Irvine,CA, 441 OC ,, Site , Select Bid List , Design/Build , Jeff S , Est. , CA ,6/8/2016," $18,860 ",,,,,,,,,,,Bidding,30%, $- ,,,,,,,,,HBC,T. Listerud,,,,,,,,,,,,,,,,,,,,,
16-285,BBM Duplex Bag Desgin Assist Budget,Preconstruction Services,2525 Mcgaw,Irvine,CA, 441 OC ,, Industrial , Budget , Design/ Assist , Frank , Est. , CA ,6/10/2016,,,,,,,,,,,,Bidding,30%, $- ,,,,,,,,,B|Braun,Ashok ,,,,,,,,,,,,,,,,,,,,,
16-286,Environmental Nature Center Preschool F.A.,Fire Alarm Install,745 Dover Drive,Newport Beach,CA, 441 OC ," 8,300 ", Site , Budget , Design/Build , Frank , Est. , CA ,6/7/2016,,,,,,,,,,,,Bidding,10%, $- ,,,,,,,,,Snyder Langston,Larry Whitten,,,,,,,,,,,,,,,,,,,,,
16-287,Providence MOB Shell & Core ,MOB Core and Shell/Parking Structure,20555 Earl Street ,Torrance,CA, 441 OC ,, Shell , Select Bid List , Engineered , Brian , Est. , CA ,6/22/2016,,,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-288,Bbraun - Mixing Tank Replacement,Replace (2) Existing Tanks,2525 McGaw Ave.,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Engineered , Steve  , Est. , CA ,6/14/2016," $58,651 ",,,,,,,,,,,Lost,0%, $- ,,,,,,,,,DPR,,,,,,,,,,,,,,,,,,,,,,
16-289,Venice Bakery LED lighting retrofit,Retrofit LED budget,22417 S. Vermont,Torrance,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/10/2016," $67,880 "," $3,796 ",,,,,,,,,,Pending,, $- ,,,,,,,,,Venice Bakery,Craig Gebhart,,,,,,,,,,,,,,,,,,,,,
16-290,Providence Breeze MOB TI,MOB TI,5215 Torrance Blvd,Torrance,CA, 441 OC ,, TI , Select Bid List , Engineered , Brian , Est. , CA ,6/22/2016,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-291,5000 Reimaging Project ,Reimaging of Common Area,5000 Birch Street,Newport Beach,CA, 441 OC ,, TI , Select Bid List , Engineered , Brian , Est. , CA ,6/22/2016,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-292,Bbraun Wintriss QA system installation,Install conduit and wire for QA system,2525 McGaw,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/ Assist , Doyle , S.P. , CA ,6/14/2016," $11,720 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,Bbraun,Geoff Estabrooks,Bbraun,Geoff Estabrooks,,,,,,,,,,,,,,,,,,,,,
16-293,HHNB Valve Center Relocation,Vasular lab project bid to 3 GCs,1 Hoag Drive,Newport Beach,CA, 441 OC ,, Hospital , Select Bid List , Engineered , Bill  , P.M. , CA ,7/13/2016," $117,136 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,Align Builders,Ian Hope,Align Builders,Ian Hope,HBC,,HDC,,,,,,,,,,,,,,,,,,
16-294,Teamsters add roof top lighting,Add 2 new roof top lights,1936 W. Chapman Ave,Orange,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/20/2016," $2,996 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,,,Teamsters,Chris Muller,,,,,,,,,,,,,,,,,,,,,
16-295,Chapman Replace outlets in dorm rooms,Replace outlets with customer furnished,1 University Way,Orange,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/20/2016," $7,080 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,Chapman,Ed Blatchford,Chapman,Ed Blatchford,,,,,,,,,,,,,,,,,,,,,
16-296,Chapman permit for remote fuel fill at Hashinger,Permit for fuel fill line,346 N. Center,Orange,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/20/2016," $2,900 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,Chapman,Ed Blatchford,Chapman,Ed Blatchford,,,,,,,,,,,,,,,,,,,,,
16-297,Bbraun feeder for Die Cart,225 amp feeder for die cart,2525 McGaw,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/21/2016," $33,239 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,Bbraun,Geoff Estabrooks,Bbraun,Geoff Estabrooks,,,,,,,,,,,,,,,,,,,,,
16-298,Bbraun boiler house control wires for MCC,Control wire for MCC,2525 McGaw,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/21/2016," $2,196 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-299,Bbraun Centra machine to dryers conduit/wiring,New control wire from Centra machine,2488 Alton,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/21/2016," $6,746 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-300,PAPPS 4160V Relocation,Relocate 4160V feeders for Seismic ,3200 Park Center Drive,Costa Mesa,CA, 441 OC ,, Parking Structure , Negotiated , Design/Build , Frank , Est. , CA ,6/27/2016,,,,,,,,,,,,Bidding,, $- ,,,,,,,,,Cuesta Construction,Dave ,,,,,,,,,,,,,,,,,,,,,
16-301,Imuraya add 2 production motors,Add 2 new motor feeders and starter,2502 Baranca Parkway,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/24/2016," $8,260 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,Imuraya,Aki,Imuraya,Aki,,,,,,,,,,,,,,,,,,,,,
16-302,B-Braun CFM Line 4,Clean Room,,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Engineered , Brian , Est. , CA ,TBD,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-303,AAA Yorba Linda lighting override,Add override for lighting to suite,5500 E. Santa Ana Canyon Rd,Yorba Linda,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/29/2016," $2,085 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,Cushman Wake,Sheila Jimmons,Cushman Wake,Sheila Jimmons,,,,,,,,,,,,,,,,,,,,,
16-304,AAA Long Beach add epower quad in elect room,Add epower quad in electric room,4800 Airport Plaza,Long Beach,CA,441 OC,, TI,Select Bid List,Design/Build, Doyle ,S.P.,CA,6/29/2016, $650 ,,,,,,,,,,,Awarded,100%, $- ,,,,,,,Cushman Wake,Sheila Jimmons,Cushman Wake,Sheila Jimmons,,,,,,,,,,,,,,,,,,,,,
16-305,AAA Long Beach retrofit recessed cans,Retrofit 9 existing lobby recessed cans,4800 Airport Plaza,Long Beach,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/29/2016," $1,980 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,Cushman Wake,Sheila Jimmons,,,,,,,,,,,,,,,,,,,,,
16-306,SpaceX - HT-01 3rd Level TI Lighting,Replacement of north side light fixtures,1 Rocket Road,Torrance,CA, 11 LA ,, TI , Select Bid List , Engineered , Steve  , Est. , CA ,7/19/2016," $568,344 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,SpaceX,Andrew Kully,,,,,,,,,,,,,,,,,,,,,
16-307,HHNB East tower surgery suite upgrade OR's,One Hoag Drive,1 Hoag Drive,Newport Beach,CA, 441 OC ,, Hospital , Select Bid List , Design/ Assist , Bill  , P.M. , CA ,,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-308,Experian Forensic Lab Renovation,Tenant Improvement,475 Anton Blvd,Costa Mesa,CA, 441 OC , 372 , TI , Budget , Design/Build , Frank , Est. , CA ,6/29/2016,,,,,,,,,,,,Bidding,, $- ,,,,,,,,,Turelk,M. Matejcek,,,,,,,,,,,,,,,,,,,,,
16-309,Arena Corp Park car chargers and tree lights,Car charger and tree lights,1400 S. Douglas,Anaheim,CA, 441 OC ,, Site , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/1/2016," $122,250 "," $92,000 "," $6,886 ", $500 ,,,,,,,,Pending,, $- ,,,,,,,,,CBRE,Alexis Konopsis,,,,,,,,,,,,,,,,,,,,,
16-310,Bbraun T14 and sub panel replacement,Replace T14 and sub panel,2525 McGaw,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/30/2016," $14,356 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,BBraun,Shane Aguda,,,,,,,,,,,,,,,,,,,,,
16-311,Bbraun R&D Lab demo and new fixtures,New fixtuers and R&D Lab demo,2525 McGaw,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/30/2016," $19,884 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,Cannon,Mike Lambrose,,,,,,,,,,,,,,,,,,,,,
16-312,Bbraun Autoclave power,Power for new autoclave,2525 McGaw,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/30/2016," $39,842 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,,,Bbraun,Geoff Estabrooks,,,,,,,,,,,,,,,,,,,,,
16-313,Bbraun Can Lines PAB Leak detectors,Work for can lines leak detector wiring,2525 McGaw,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/1/2016," $19,800 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,Can Lines,Jeff Nelson,,,,,,,,,,,,,,,,,,,,,
16-314,Bbraun Restroom lighting remodel for 2 rooms,Lighitng for 2 restrooms,2525 McGaw,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/7/2016," $13,885 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,Cannon,Mike Lambrose,Cannon,Mike Lambrose,,,,,,,,,,,,,,,,,,,,,
16-315,Davita Health Care,TI remodle,2175 Park Place,El Segundo,CA, 11 LA ,, TI , Select Bid List , Design/ Assist , Ron , P.M. , CA ,7/11/2016," $87,500 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-316,Blizzard 3 panel metering Pastur Bld,3 load studies,8 Pastur,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/13/2016," $3,200 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,HBC,Tom Listerud,HBC,Tom Listerud,,,,,,,,,,,,,,,,,,,,,
16-317,Corona Outpatient Clinic,MOB,2815 S. Main St.,Corona,CA, 441 OC ,, TI , Select Bid List , Engineered , Brian , Est. , CA ,7/19/2016,,,,,,,,,,,,Not Built,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-318,SpaceX Irvine TI,TI for Irvine Site,96 Corporate Park suite 330,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/18/2016," $13,090 ",,,,,,,,,,,Lost,, $- ,,,,,,,,,KPRS,Randy Workman,,,,,,,,,,,,,,,,,,,,,
16-319,Blizzard Bld 9 LATAM rework for Datacomm,Remove and relocated cubicals,16257 Laguna Canyon,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/15/2016," $2,395 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,Datacomm,My,,,,,,,,,,,,,,,,,,,,,
16-320,Bbraun Cogen IR sensor relocation,Conduit for relocation of IR congen,2525 McGaw,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/15/2016," $6,950 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,BBraun,Bob Panza,,,,,,,,,,,,,,,,,,,,,
16-321,Bbraun New Scanner dedicated circuits,New Circuits for Scanners,2525 McGaw,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/13/2016," $8,740 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,BBraun,Paul Babbitt,,,,,,,,,,,,,,,,,,,,,
16-322,Bbraun new flow transmitter raceway and conductors,New conduit and wire for transmitter,2525 McGaw,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/14/2016," $3,725 ",,,,,,,,,,,Awarded,100%, $- ,,,,,,,,,Bbraun,Tony Tran,,,,,,,,,,,,,,,,,,,,,
16-323,Epson Carson Robot Area dedicated circuits,New outlets and cord reels for robots,1650 Glenn Curtiss,Carson,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/18/2016," $24,830 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,Epson,Stephanie Ross,,,,,,,,,,,,,,,,,,,,,
16-324,Nike Conduit and survey for Datacomm,Site survey and new conduit for data,5620 Paseo Del Norte,Carlsbad,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/20/2016, $500 ,," $2,655 ",,,,,,,,,Awarded,100%, $- ,,,,,,,,,Datacomm,My,,,,,,,,,,,,,,,,,,,,,
16-325,Youngs Market Print Shop Rework,Rework print shop and add ti warehouse,14402 Franklin Ave,Tustin,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/15/2016," $23,760 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,DBaC,Phin Banning,,,,,,,,,,,,,,,,,,,,,
16-326,Taylor Design Office Furniture relocation,Relocate cubicals,17850 Fitch Ave,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/21/2016," $2,964 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,Taylor Design,Adrian Smith,,,,,,,,,,,,,,,,,,,,,
16-327,Trustwave new power to server room,New power to server room,5 Park Place,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/20/2016," $16,920 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,Trustwave,Sunny C.,,,,,,,,,,,,,,,,,,,,,
16-328,Deutche Bank outlets for roll in cool in server room,outlets in server room,1761 St. Andrews,Santa Ana,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,7/18/2016, $900 ,,,,,,,,,,,Pending,, $- ,,,,,,,,,Deutche Bank,Jim Martinez,,,,,,,,,,,,,,,,,,,,,
