Est. #,Project Name,Project Description,Street Address,City,State,Local,SQ. FT.,Project Type,Bid Type,Design Type,Estimator,DEPT,Div.,Bid Date, Base Bid , Cost SF ,Alt. #1,Alt #2,Alt. #3,Alt #4,Alt. #5,Alt #6,Overhead,Profit,MU $ Bid,Bid Status,Probability,Projection,Start Date,Comp. Date,Award Date,Job #,Contract $,MU $ Contract,GC Awarded,GC Awarded Est./PM.,GC #1,GC #1 Est./PM.,GC #2,GC #2 Est./PM.,GC #3,GC #3 Est./PM.,GC #4,GC #4 Est./PM.,GC #5,GC #5 Est./PM.,EC #1, EC #1 $ ,EC #2, EC #2 $ ,EC #3, EC #3 $ ,EC #4, EC #4 $ ,EC #5, EC #5 $ ,EC #6, EC #6 $ ,Bid Results Comments
19-255,Youngs Market 4 new tv location outlets/stubs,4 new tv power locatinos,Franklin Ave.,Tustin,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,4/5/2019," $1,880 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-256,Load Studys for 5 feeders,5 load studies for HBC,17911 Von Karman,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,4/6/2019," $6,000 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-257,Costco system for Newlight Technologies,New conduit for Costco system,14832 Astronautics Lane,Huntington Beach,CA, 441 OC ,, TI , Select Bid List , Design/ Assist , Doyle , P.M. , CA ,4/6/2019," $34,000 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-258,"Great Park Ice Rink, DAS Conduit Backbone",New conduit and boxes for DAS,888 Ridge Valley,Irvine,CA, 441 OC ,, Specialty , Select Bid List , Design/Build , Brian , S.P. , CA ,4/11/2019," $49,232 ",," $13,852 ",,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-259,Innovation Park Phase 1,(8) new commercial office bldgs.,6412 Burt Rd.,Irvine,CA, 441 OC ," 42,004 ", Comercial , Select Bid List , Engineered , Don V , Est. , CA ,4/18/2019," $7,756,149 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-260,Ambry Genetics,Commercial Tenant Improvement,1 Enterprise,Aliso Viejo,CA, 441 OC ," 34,668 ", TI , Competitive , Engineered , Frank , Est. , CA ,4/17/2019," $522,795 ", $15.08 ,,,,,,,15.00%,5.00%,,Pending,30%," $156,839 ",,,,,,,,,Turelk,E. Lund,,,,,,,,,,,,,,,,,,,,,
19-261,OCC machine shop repair transformer ,Repair transformer connect,Fairview and Adams,Costa Mesa,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,4/15/2019, $500 ,,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-262,AAA add two outlets on rack,Add 2 outlets on rack,3333 Fairview,Costa Mesa,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,4/15/2019," $2,640 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-263,"B|Braun Medical, PH Sensors",Add panel and power for PH Sensors,2525 McGaw Ave,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Brian , S.P. , CA ,5/23/2019," $61,483 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-264,OC Public Works,Budget for Animal Enclosure,Somewhere,Santa Ana,CA, 441 OC ," 2,300 ", Specialty , Budget , Design/Build , Frank , Est. , CA ,4/17/2019," $231,598 ", $100.69 ,,,,,,,15.00%,5.00%,,Pending,30%," $69,479 ",,,,,,,,,Snyder Langston,J. Harrison,,,,,,,,,,,,,,,,,,,,,
19-265, Thales ,2nd Floor Tennant improvement,58 Discovery,Irvine,CA, 441 OC ,, TI , Budget , Design/Build , Brian , S.P. , CA ,4/24/2019," $693,898 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-266,"B|Braun Medical, PAB Expansion Shutdown",Demo Old Stability Rooms,2525 McGaw Ave,Irvine,CA, 441 OC ,, Industrial , Budget , Design/Build , Brian , S.P. , CA ,4/29/2019,,,,,,,,,,,,Bidding,, $- ,,,,,,,,,Cannon,N. Cannon,,,,,,,,,,,,,,,,,,,,,
19-267,Cudahygro,New Canaibis Grow Facility T.I.,4311 Santa Ana St.,Cudahy,CA, 11 LA ," 13,000 ", TI , Select Bid List , Engineered , Don V , Est. , CA ,5/3/2019,,,,,,,,,,,,Bidding,, $- ,,,,,,,,,Vertical,Scott Marycz,,,,,,,,,,,,,,,,,,,,,
19-268,E*Trade,Office Tenant Improvement,"3200 Bristol Street, Ste 120",Costa Mesa,CA, 441 OC ," 6,853 ", TI , Competitive , Engineered , Frank , Est. , CA ,4/25/2019," $94,879 ", $13.84 ,,,,,,,15.00%,5.00%,,Pending,20%," $18,976 ",,,,,,,,,Turelk,Jeff Turi,,,,,,,,,,,,,,,,,,,,,
19-269,Restaurant 365,Office Tenant Improvement,500 Technology,Irvine,CA, 441 OC ,"24,486", TI , Competitive , Engineered , Steve  , Est. , CA ,5/6/2019," $440,985 ", $18.01 ,,,,,,,,,,Awarded,, $- ,,,,,,,,,Turelk,Jordan Moy,,,,,,,,,,,,,,,,,,,,,
19-270,"Great Park Ice Rink, Cox Comm Access Points",POE Injectors and Power for POW,888 Ridge Valley,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Brian , S.P. , CA ,5/1/2019,,,,,,,,,,,,Bidding,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-271,AAA change switch for compressor,Change switch for compressor,15601 Mosher,Tustin,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,4/26/2019, $980 ,,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-272,"B|Braun Medical, Reclamation Awning", Lighting for new awning,2525 McGaw Ave,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Engineered , Brian , S.P. , CA ,4/30/2019," $16,500 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-273,"B|Braun Medical, Reclamation",Relocate receptacle,2525 McGaw Ave,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Engineered , Brian , S.P. , CA ,4/30/2019," $1,935 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-274,"B|Braun Medical, Load Study",Panel PKE,2525 McGaw Ave,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Brian , S.P. , CA ,4/29/2019," $1,900 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-275,AAA Temp power for outage in Hemet,Temp gen connection in Hemet,450 W. Stetson,Hemet,CA, 441 OC ,, Site , Select Bid List , Design/Build , Doyle , S.P. , CA ,4/30/2019," $2,988 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-276,,,,,,,,,,,,,,,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-277,"B|Braun Medical, High Speed Roll Up Door",Power connections for Roll Door,2525 McGaw Ave,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Brian , S.P. , CA ,5/2/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-278,Lakeshore landscape lighting,New landscape lighting,Von Karman,Irvine,CA,,, Site , Select Bid List , Design/Build , Doyle , S.P. , CA ,5/8/2019, $- ,,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-279,"Los Angeles Football Club, DAS Upgrades",Per Linx wireless SOW,"818 West 7th Street, #1200",Los Angeles,CA, 11 LA ,, Comercial , Competitive , Design/Build , Brian , S.P. , CA ,5/8/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-280,"B|Braun Medical, Rapid Roll Door",Power and connections to Roll Doors,2525 McGaw Ave,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Brian , S.P. , CA ,5/2/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-281,Crowell & Moring LLP MDF,Office Tenant Improvement,"3 Park Place, 20th Floor",Irvine,CA, 441 OC , 161 , TI , Competitive , Engineered , Frank , Est. , CA ,5/3/2019," $391,999 ",,,,,,,,,,,Pending,30%," $117,600 ",,,,,,,,,HBC,S. Tartaglini,,,,,,,,,,,,,,,,,,,,,
19-282,Blizzard B25 2nd Floor IT Relocation,2nd Floor Tennant improvement,9 Pasteur,Irvine,CA, 441 OC ," 19,408 ", TI , Select Bid List , Engineered , Don V , Est. , CA ,5/13/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-283,"B|Braun Medical, New Machine at PIC Filling",Power connections for new machine,2525 McGaw Ave,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Brian , S.P. , CA ,5/8/2015,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-284,"B|Braun Medical, Excel Offices Lighting",Upgrade Lighting,2525 McGaw Ave,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Brian , S.P. , CA ,5/9/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-285,"B|Braun Medical, PIC ",Equipment connection  ,2525 McGaw Ave,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Engineered , Brian , S.P. , CA ,5/9/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-286,HHI Mobile MRI Trailer,Equipment connection,16305 Sand Canyon Ave,Irvine,CA, 441 OC ,, Hospital , Select Bid List , Engineered , Josh  , S.P. , CA ,5/17/2019," $42,292 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-287,"Lakeshore Towers, Tesla Battery System",Peak Shaving,,Irvine,CA, 441 OC ,, Site , Select Bid List , Engineered , Brian , S.P. , CA ,TBD,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-288,AAA Newport New outlets,New outlets for cubicals,3880 Birch St,Newport Beach,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,5/16/2019, $880 ,,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-289,AAA Escondido Restack,Restack for cubicals,800 La Terraxa Blvd,Escondido,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,5/10/2019," $7,850 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-290,Blizzard Bld#18 Interconnect  ,Boring for Building interconnect,16267 Laguna Canyon,Irvine,CA, 441 OC ,, Site ,, Design/Build , Todd L , S.P. , CA ,5/10/2019," $8,786 ",,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-291,Davis Inspection for Linda Horton,Inspection of home for Linda Horton,1131 Triumphal Way,Santa Ana,CA, 441 OC ,, Specialty , Budget , Design/Build , Doyle , S.P. , CA ,5/10/2019, $- ,,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-292,"B|Braun Medical, Non GMP Utilities",Electrical Upgrades,2525 McGaw Ave,Irvine,CA, 441 OC ,, Industrial , Competitive , Engineered , Frank , Est. , CA ,5/17/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-293,Kevin Robertson Idaho Residence,Light Fixiture Purchase,,,CA, 441 OC ,, TI , Negotiated , Design/Build , Frank , Est. , CA ,5/15/2019,,,,,,,,,,,,Awarded,, $- ,,,,,,,Swinerton,K. Robertson,,,,,,,,,,,,,,,,,,,,,,,
19-294,Great Park Ice Arena,Added Camera Locations,888 Ridge Valley,Irvine,CA, 441 OC ,, Comercial , Select Bid List , Design/Build , Brian , S.P. , CA ,, $- ,,,,,,,,,,,Not Bid,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-295,"B|Braun Medical, Excel Office 1323",New LED fixtures,2525 McGaw Ave,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Brian , S.P. , CA ,5/15/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-296,"B|Braun Medical, Excel Office 1322-1324-1324A",TI,2525 McGaw Ave,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Brian , S.P. , CA ,5/15/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-297,MacDonald & Cody,3rd Floor TI,28 Executive Park,Irvine,CA, 441 OC ,, TI , Select Bid List , Engineered , Don V , Est. , CA ,5/23/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-298,Hoag Foothill Ranch T.I.,MOB Tenant Improvement,26672 Portola Parkway,Foothill Ranch,CA, 441 OC ," 44,736 ", TI , Select Bid List , Engineered , Steve  , Est. , CA ,5/23/2019," $1,952,002 ", $43.63 ,,,,,,,,,,Awarded,30%, $- ,,,,,,,,,HBC,G. West,,,,,,,,,Sunwest,,,,,,,,,,,,
19-299,"B|Braun Medical, Raw Materials Sampling",Clean Room,2525 McGaw Ave,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Brian , S.P. , CA ,5/20/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-300,"Northrop Grumman, Bldg 421 (Aerobotix)",Paint Spray Booth  Bldg 421 Phase 2,East Avenue M,Palmdale,CA, 11 LA ,, Industrial , Negotiated , Design/Build , Brian , S.P. , CA ,5/28/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-301,Blizzard Builbing #25 Re-interconnect,Rework undergroung at Building # 22,4 Jenner,Irvine,CA, 441 OC ,, Specialty , Budget , Design/Build , Todd L , S.P. , CA ,5/22/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-302,Malcom international new beacon install,Install CF beacon on panel,4999 Green River Rd,Corona,CA, 441 OC ,, Site , Select Bid List , Design/Build , Doyle , S.P. , CA ,5/22/2019," $1,300 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-303,"B|Braun Medical/CBM, Excel Line #2 ",Remove and replace,2525 McGaw Ave,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Brian , S.P. , CA ,5/23/2019," $26,820 ",,,,,,,,,,,Pending,100%," $26,820 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-304,Anita Behavioral Health Campus,New construction 3 Story,265 South Anita Drive,Orange,CA, 441 OC ,"59,421",New Const, Select Bid List , Engineered , Steve  , Est. , CA ,6/13/2019," $2,273,802 ", $38.27 ," $16,638 "," $97,271 "," $83,082 ",,,,,,,Awarded,, $- ,,,,,,,,,Align Builders,Steve Sherrer,,,,,,,,,,,,,,,,,,,,,
19-305,Charter Ontario Coffee Pot power,2 new coffee pot power connect,1260 S. Dupont Ave.,Ontario,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,5/28/2019," $1,960 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-306,KETT Van Nuys feeder to roof for chagers,4 new EV chargers and service,15500 Erwin,Van Nuys,CA, 441 OC ,, Parking Structure , Select Bid List , Design/Build , Doyle , S.P. , CA ,5/29/2019," $83,980 ",,,,,,,,,,,Not Built,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-307,LLUMC Urgent Care - Monitors and WOW Station,OSHPD Tenant Improvement,25333 Barton Road,Loma Linda,CA, 441 OC ," 2,024 ", Hospital , Negotiated , Engineered , Frank , Est. , CA ,5/29/2019," $15,796 ", $7.80 ,,,,,,,15.00%,5.00%,,Pending,30%," $4,739 ",,,,,,,,,PENTA,Ivan Hoben,,,,,,,,,,,,,,,,,,,,,
19-308,"B|Braun Medical, Sub-K Load Study",Sub-K Load Study,2525 McGaw Ave,Irvine,CA, 441 OC ,, Industrial , Negotiated , Design/Build , Brian , S.P. , CA ,5/29/2019," $1,900 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-309,American Marine 208 volt transformer,Add transformer and disconnect,1500 S. Barracuda St,San Pedro,CA, 441 OC ,, Site , Select Bid List , Design/Build , Doyle , S.P. , CA ,5/29/2019," $5,000 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-310,Aliso Viejo 3 building surveys,Survey 3 buildings for TK1SC,27081 Aliso Creek,Aliso Viejo,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,5/31/2019," $14,080 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-311,AAA San Diego Restack,Restack for new cubical config,2440 Hotel Circle North,San Diego,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,5/31/2019," $3,085 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-312,"Great Park Irvine, Duck Training ",Add power for TV's,888 Ridge Valley,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Brian , S.P. , CA ,5/31/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-313,AAA replace battery charger unit and repull wire,Repull power and replace chager,3333 Fairview,Costa Mesa,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/3/2019," $2,410 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-314,AAA security interface for elevator control,pipe and wire for elevator controls,3333 Fairview,Costa Mesa,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/3/2019," $20,748 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-315,HHI Water Storage Project,OSHPD Tenant improvement,16200 Sand Canyon Avenue,Irvine,CA, 441 OC ,, Hospital , Negotiated , Engineered , Frank , Est. , CA ,6/5/2019," $15,884 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,Nelson HPS,Matt Stewart,,,,,,,,,,,,,,,,,,,,,
19-316,Alorica,Office Tenant Improvement,5161 California Avenue,Irvine,CA, 441 OC ," 29,011 ", TI , Select Bid List , Engineered , Don V , Est. , CA ,6/5/2019," $309,065 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,Turelk,Crissy Nguyen,,,,,,,,,,,,,,,,,,,,,
19-317,"B|Braun Medical, Temp Gen Duplex @ Shutdown",Furnish/Install/Maintain 1000 kw Gen,2525 McGaw Ave,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Brian , S.P. , CA ,6/5/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-318,PMB Kaiser Permanente Hawthorne MOB,OSHPD MOB ,12139 Hawthorne Blvd,Hawthorne,CA, 11 LA ,, Shell , Budget , Engineered , Frank , Est. , CA ,6/5/2019,,,,,,,,,,,,Bidding,10%, $- ,,,,,,,,,Snyder Langston,L. Watkins,,,,,,,,,,,,,,,,,,,,,
19-319,FVRH Panel SPD-H Material procurement,New panel and breaker,17100 Euclid St.,Fountain Valley,CA, 441 OC ,, Hospital , Select Bid List , Design/ Assist , Doyle , S.P. , CA ,6/6/2019," $21,400 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-320,Blizzard B21 IT Relo Suite 100,Remodel existing Suite 100,8 Pasteur,Irvine,CA, 441 OC ," 5,788 ", TI , Select Bid List , Engineered , Don V , Est. , CA ,6/13/201,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-321,"B-Braun Medical, Added workstations",Added outlets for workstations,2801 Jamboree,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Brian , S.P. , CA ,6/10/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-322,"B-Braun Medical, Lansmont Equipment",Connect lansmont equipment,2525 McGaw Avenue,Irvine,CA, 441 OC ,, Industrial , Select Bid List , Design/Build , Brian , S.P. , CA ,6/12/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-323,HHC Irvine MRI,OSHPD Tenant Improvement,16305 Sand Canyon Ave,Irvine,CA, 441 OC ," 4,721 ", Hospital , Select Bid List , Engineered , Josh  , Est. , CA ,6/21/2019," $190,839 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,HBC,G. West,,,,,,,,,,,,,,,,,,,,,
19-324,Hoag - OB/GYN & Fetal Diagnostics,OSHPD Tenant Improvement,16105 Sand Canyon Avenue,Irvine,CA, 441 OC ," 7,900 ", Hospital , Select Bid List , Engineered , Josh  , Est. , CA ,6/19/2019," $242,937 ",," $1,155 "," $1,186 ",,,,,,,,Pending,, $- ,,,,,,,,,HBC,G. West,,,,,,,,,,,,,,,,,,,,,
19-325,Boardwalk door power 8th fl for Snyder,Power and raceway for doors,18565 Von Karman,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/ Assist , Doyle , S.P. , CA ,6/11/2019," $7,600 ",," $2,200 ",,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-326,Blizzard B18 & 19 audit,Audit 2 exsiting buildings,1 Blizzard Way,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/11/2019," $10,500 ",," $4,250 ",,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-327,AAA Anaheim Hills Exterior Lighting repair,Repair exterior lights to LED,5500 E Santa Ana Cnyn,Anaheim Hills,CA, 441 OC ,, Site , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/11/2019," $9,488 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-328,Samueli Academy SSCRB,Social Service Center Residential Bldg.,,Santa Ana,CA, 441 OC ," 23,792 ", Site , Negotiated , Engineered , Frank , Est. , CA ,,,,,,,,,,,,,,, $- ,,,,,,,,,Lennar,Maxine C.,,,,,,,,,,,,,,,,,,,,,
19-329,Santa Monica High Discovery Building,FA,601 Pico Blvd,Santa Monica,CA, 11 LA ,, Fire Alarm , Select Bid List , Engineered , Ron , P.M. , CA ,,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-330,Blizzard B21 Suite 100 Sound Room ROM,Sound Room TI Sq./Ft. ROM,8 Pasteur,Irvine,CA, 441 OC , 162 , TI , Select Bid List , Engineered , Don V , Est. , CA ,6/20/2019," $21,907 ",,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-331,Mazda desk reconfiuration,Power reconfig for new desk,1421 Reynolds Ave,Irvine,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/21/2019," $14,933 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-332,Newport Lido power to gate arm and pad,New power and pad for gate arm,351 Hospital Rd,Newport Beach,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/23/2019," $4,500 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-333,AAA Highland cubical restack,Restack cubical area ,27889 Base Line St.,Highland,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/29/2019," $4,922 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-334,AAA OC HQ move outlet in IDF room,move outlet from 3rd fl to 2nd fl idf,3333 Fairview Rd.,Costa Mesa,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/21/2019," $3,993 ",,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-335,Blizzard B8 Filming Studio,Office Tenant Improvement,16265 Laguna Canyon Rd,Irvine,CA, 441 OC ,, TI , Negotiated , Engineered , Frank , Est. , CA ,7/11/2019," $67,702 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,HBC,Kaz Mulcahy,,,,,,,,,,,,,,,,,,,,,
19-336,FVRH SPD-H install to Carl Dodd,Install for SPD-H project to VR Mason,17100 Euclid St.,Fountain Valley,CA, 441 OC ,, Hospital , Select Bid List , Design/ Assist , Doyle , S.P. , CA ,6/21/2019," $27,978 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-337,Blizzard B20 GI & GGM Suite 100,Remodel Existing B20 Building Suite 100,5 Jenner Suite 100,Irvine ,CA, 441 OC ," 2,668 ", TI , Select Bid List , Engineered , Don V , Est. , CA ,6/27/2019," $85,732 ",,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-338,AAA Harbor add power pole 2nd floor,Tap existing circuits and add power pole,3350 Harbor Blvd,Costa Mesa,CA, 441 OC ,, TI , Select Bid List , Design/Build , Doyle , S.P. , CA ,6/24/2019, $995 ,,,,,,,,,,,Awarded,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-339,Vans Temp Space - 2nd Flr Cooridor,Corridor Tenant Improvement,1665 Scenic Ave,Costa Mesa,CA, 441 OC , 830 , TI , Budget , Engineered , Frank , Est. , CA ,7/1/2019,,,,,,,,,,,,Bidding,, $- ,,,,,,,,,HBC,D. Huynh,,,,,,,,,,,,,,,,,,,,,
19-340,"B|Braun Medical, Duplex Shutdown",Provide hookup for temp generator,2525 McGaw Ave,Irvine ,CA, 441 OC ,, Industrial , Negotiated , Design/Build , Brian , S.P. , CA ,6/28/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-341,Blizzard B18 Multi Purpose Meeting Space,Tenant improvement,16267 Laguna Canyon,Irvine,CA, 441 OC ,, TI , Negotiated , Design/Build , Josh  , Est. , CA ,7/12/2019," $249,195 ",,,,,,,,,,,Pending,, $- ,,,,,,,,,HBC,Kaz Mulcahy,,,,,,,,,,,,,,,,,,,,,
19-342,Great Park Ice Arena,Add outlet for compressor in Ducks,888 Ridge Valley,Irvine,CA, 441 OC ,, TI , Negotiated , Design/Build , Brian , S.P. , CA ,7/3/2019,,,,,,,,,,,,,, $- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
